"trade_date","close","sma_30"
"1999-04-07","0.0401271","0.03990976666666668"
"1999-04-08","0.0408112","0.03975672666666668"
"1999-04-09","0.0401271","0.03962702333333335"
"1999-04-12","0.0385123","0.039511986666666686"
"1999-04-13","0.036919","0.03933662000000002"
"1999-04-14","0.0357676","0.039137850000000016"
"1999-04-15","0.0366834","0.03906156333333335"
"1999-04-16","0.0380583","0.03906156333333335"
"1999-04-19","0.0362297","0.03893165000000001"
"1999-04-20","0.0355331","0.03875571333333335"
"1999-04-21","0.0362297","0.038557370000000014"
"1999-04-22","0.0346193","0.038328043333333346"
"1999-04-23","0.0330168","0.03810634666666667"
"1999-04-26","0.0311834","0.03784672666666667"
"1999-04-27","0.0346193","0.03764782333333334"
"1999-04-28","0.0343868","0.03748733333333334"
"1999-04-29","0.0343868","0.037319123333333336"
"1999-04-30","0.0348559","0.037143416666666665"
"1999-05-03","0.0350837","0.03697530333333333"
"1999-05-04","0.0332515","0.03678462"
"1999-05-05","0.0339333","0.03670050666666666"
"1999-05-06","0.0332515","0.03660123333333332"
"1999-05-07","0.0334779","0.036494383333333325"
"1999-05-10","0.0334779","0.03627274333333332"
"1999-05-11","0.0353183","0.03607433666666666"
"1999-05-12","0.0362297","0.03602070666666666"
"1999-05-13","0.0362297","0.035883303333333325"
"1999-05-14","0.0343868","0.03572281333333332"
"1999-05-17","0.0359942","0.035654009999999986"
"1999-05-18","0.0378386","0.03568466333333332"
"1999-05-19","0.0359942","0.03554689999999998"
"1999-05-20","0.0332515","0.03529490999999998"
"1999-05-21","0.0325554","0.03504251999999997"
"1999-05-24","0.0323268","0.03483633666666664"
"1999-05-25","0.0325554","0.034690883333333304"
"1999-05-26","0.0325554","0.03458380999999997"
"1999-05-27","0.0323268","0.03443858999999997"
"1999-05-28","0.0325554","0.03425515999999997"
"1999-06-01","0.032785","0.03414033666666664"
"1999-06-02","0.0314141","0.03400303666666664"
"1999-06-03","0.0323268","0.033872939999999976"
"1999-06-04","0.0325554","0.03380414333333331"
"1999-06-07","0.0330168","0.03380414333333331"
"1999-06-08","0.0337177","0.033888619999999973"
"1999-06-09","0.0343868","0.03388086999999997"
"1999-06-10","0.0343868","0.03388086999999997"
"1999-06-11","0.0337177","0.03385856666666664"
"1999-06-14","0.0325554","0.033781883333333304"
"1999-06-15","0.0325554","0.03369760666666664"
"1999-06-16","0.0334779","0.03370515333333331"
"1999-06-17","0.0325554","0.0336592233333333"
"1999-06-18","0.0311834","0.033590286666666636"
"1999-06-21","0.0330168","0.03357491666666664"
"1999-06-22","0.0323268","0.03353654666666664"
"1999-06-23","0.0330168","0.033459829999999975"
"1999-06-24","0.0323268","0.033329733333333306"
"1999-06-25","0.032785","0.03321490999999997"
"1999-06-28","0.0332515","0.03317706666666664"
"1999-06-29","0.0334779","0.03309318999999997"
"1999-06-30","0.0364567","0.033047126666666635"
"1999-07-01","0.0346193","0.03300129666666664"
"1999-07-02","0.0371475","0.033131163333333304"
"1999-07-06","0.037377","0.0332918833333333"
"1999-07-07","0.0364567","0.033429546666666636"
"1999-07-08","0.037377","0.03359026666666664"
"1999-07-09","0.0405864","0.033857966666666635"
"1999-07-12","0.0424127","0.0341941633333333"
"1999-07-13","0.0424127","0.03452273999999997"
"1999-07-14","0.0408112","0.034790279999999965"
"1999-07-15","0.0410388","0.035111103333333296"
"1999-07-16","0.0419634","0.035432323333333286"
"1999-07-19","0.0408112","0.035707516666666626"
"1999-07-20","0.0401271","0.03594452666666663"
"1999-07-21","0.038972","0.036119669999999965"
"1999-07-22","0.0371475","0.0362116933333333"
"1999-07-23","0.0371475","0.03630371666666664"
"1999-07-26","0.037377","0.03642569333333331"
"1999-07-27","0.037377","0.03658641333333331"
"1999-07-28","0.0380583","0.036769843333333316"
"1999-07-29","0.0382868","0.03693013999999998"
"1999-07-30","0.0385123","0.03712870333333332"
"1999-08-02","0.0387442","0.03738072999999999"
"1999-08-03","0.0378386","0.03754145666666665"
"1999-08-04","0.0378386","0.037725183333333315"
"1999-08-05","0.0385123","0.03790836666666665"
"1999-08-06","0.0385123","0.03811454999999998"
"1999-08-09","0.0385123","0.038305459999999986"
"1999-08-10","0.0392015","0.03850379333333332"
"1999-08-11","0.0417307","0.03877888666666665"
"1999-08-12","0.0437967","0.039023553333333315"
"1999-08-13","0.0433452","0.03931441666666666"
"1999-08-16","0.0417307","0.03946718999999999"
"1999-08-17","0.0417307","0.03961231333333333"
"1999-08-18","0.0426466","0.03981864333333333"
"1999-08-19","0.0518125","0.04029982666666666"
"1999-08-20","0.0513634","0.04065906"
"1999-08-23","0.0481421","0.04085004"
"1999-08-24","0.0479156","0.041033469999999996"
"1999-08-25","0.0476939","0.04126289333333333"
"1999-08-26","0.0469969","0.04146149666666666"
"1999-08-27","0.0497567","0.04172127333333333"
"1999-08-30","0.0495241","0.04201170333333333"
"1999-08-31","0.0536499","0.042462463333333325"
"1999-09-01","0.0511337","0.042867853333333324"
"1999-09-02","0.0506643","0.043318413333333326"
"1999-09-03","0.0509039","0.04377696"
"1999-09-07","0.0506643","0.04421987"
"1999-09-08","0.0506643","0.04466278"
"1999-09-09","0.0499754","0.04506001666666667"
"1999-09-10","0.0506643","0.045472599999999995"
"1999-09-13","0.0490628","0.04582428333333333"
"1999-09-14","0.0474581","0.046114746666666664"
"1999-09-15","0.0479156","0.046450646666666665"
"1999-09-16","0.0467673","0.04674827"
"1999-09-17","0.0465426","0.04701594666666666"
"1999-09-20","0.0449409","0.04723023333333333"
"1999-09-21","0.0405864","0.04729936999999999"
"1999-09-22","0.0414991","0.04737595666666667"
"1999-09-23","0.0380583","0.047253543333333335"
"1999-09-24","0.0346193","0.046947630000000004"
"1999-09-27","0.0366834","0.04672557"
"1999-09-28","0.0401271","0.04667211666666667"
"1999-09-29","0.036919","0.04651172666666667"
"1999-09-30","0.0366834","0.04631295333333333"
"1999-10-01","0.0364567","0.045801093333333334"
"1999-10-04","0.037377","0.045334879999999994"
"1999-10-05","0.0408112","0.045090516666666663"
"1999-10-06","0.0458586","0.04502195"
"1999-10-07","0.0426466","0.044853706666666666"
"1999-10-08","0.0449409","0.04478517333333334"
"1999-10-11","0.0437967","0.044586506666666664"
"1999-10-12","0.0431057","0.04437256"
"1999-10-13","0.0419634","0.04398301"
"1999-10-14","0.0410388","0.04364651333333333"
"1999-10-15","0.0408112","0.04331807666666666"
"1999-10-18","0.0387442","0.04291275333333333"
"1999-10-19","0.0371475","0.04246219333333333"
"1999-10-20","0.0385123","0.04205712666666666"
"1999-10-21","0.0401271","0.04172885"
"1999-10-22","0.0412705","0.04141572333333333"
"1999-10-25","0.0392015","0.04108701333333333"
"1999-10-26","0.0428759","0.04093427333333333"
"1999-10-27","0.0410388","0.04070504666666666"
"1999-10-28","0.0392015","0.04045285333333334"
"1999-10-29","0.04218","0.04030743333333334"
"1999-11-01","0.0449409","0.04030743333333334"
"1999-11-02","0.0476939","0.04054435000000001"
"1999-11-03","0.0525018","0.04091110666666667"
"1999-11-04","0.0557067","0.041499386666666666"
"1999-11-05","0.0538797","0.0421414"
"1999-11-08","0.0554773","0.042767863333333336"
"1999-11-09","0.0547982","0.0432569"
"1999-11-10","0.0541092","0.04382990666666667"
"1999-11-11","0.0580132","0.0445409"
"1999-11-12","0.0612287","0.04536663333333334"
"1999-11-15","0.0598507","0.04611575666666667"
"1999-11-17","0.0681083","0.04702566"
"1999-11-18","0.0683281","0.04777464333333333"
"1999-11-19","0.081858","0.04908168999999999"
"1999-11-22","0.081858","0.05031225999999999"
"1999-11-23","0.0758966","0.05138225666666666"
"1999-11-24","0.0736001","0.05239873666666666"
"1999-11-26","0.0731409","0.053437986666666666"
"1999-11-29","0.070385","0.054416193333333335"
"1999-11-30","0.066251","0.055264186666666666"
"1999-12-01","0.0694663","0.05628825666666667"
"1999-12-02","0.0747485","0.05754162333333334"
"1999-12-03","0.0729113","0.05868825666666667"
"1999-12-06","0.074978","0.05984995333333333"
"1999-12-07","0.0724518","0.06088933"
"1999-12-08","0.075667","0.062104846666666665"
"1999-12-09","0.0733705","0.06312133333333332"
"1999-12-10","0.0724518","0.06416843333333333"
"1999-12-13","0.072232","0.06526944999999999"
"1999-12-14","0.071074","0.06623258333333333"
"1999-12-15","0.0687874","0.06702746666666666"
"1999-12-16","0.0683281","0.06771527333333333"
"1999-12-17","0.0719926","0.06836496666666667"
"1999-12-20","0.0779734","0.06910719"
"1999-12-21","0.0811689","0.07001683"
"1999-12-22","0.0832259","0.07094178333333333"
"1999-12-23","0.0887275","0.07207276"
"1999-12-27","0.0853027","0.07311254333333334"
"1999-12-28","0.0850629","0.0740142"
"1999-12-29","0.087819","0.07490054333333335"
"1999-12-30","0.0887275","0.07586310333333333"
"1999-12-31","0.0896361","0.07658069666666667"
"2000-01-03","0.0894165","0.07728364333333333"
"2000-01-04","0.0871299","0.07745937333333333"
"2000-01-05","0.0841545","0.07753592333333333"
"2000-01-06","0.0786527","0.07762779333333333"
"2000-01-07","0.0800206","0.07784181"
"2000-01-10","0.0825467","0.07815533666666667"
"2000-01-11","0.0793316","0.07845355666666667"
"2000-01-12","0.0772747","0.07882101333333334"
"2000-01-13","0.08048","0.07918813666666667"
"2000-01-14","0.0839146","0.07949367333333333"
"2000-01-18","0.0875893","0.07998294"
"2000-01-19","0.0866707","0.08037269666666666"
"2000-01-20","0.0864409","0.08083899999999998"
"2000-01-21","0.0855225","0.08116751666666665"
"2000-01-24","0.0816381","0.08144310333333334"
"2000-01-25","0.0809392","0.08172601666666666"
"2000-01-26","0.077734","0.08190941666666667"
"2000-01-27","0.0736001","0.08199362"
"2000-01-28","0.0715432","0.08208547999999999"
"2000-01-31","0.0708444","0.08216935666666665"
"2000-02-01","0.0724518","0.08218466333333332"
"2000-02-02","0.0745187","0.08206950666666665"
"2000-02-03","0.075667","0.08188610999999998"
"2000-02-04","0.0775044","0.08169539333333332"
"2000-02-07","0.0726915","0.08116085999999999"
"2000-02-08","0.0761264","0.08085498333333332"
"2000-02-09","0.0781833","0.08062566333333332"
"2000-02-10","0.0940097","0.08083201999999998"
"2000-02-11","0.0956073","0.08106134666666666"
"2000-02-14","0.110746","0.08176500999999999"
"2000-02-15","0.106611","0.08233815999999998"
"2000-02-16","0.111432","0.08314822999999999"
"2000-02-17","0.115328","0.08418734666666666"
"2000-02-18","0.128628","0.08585318999999998"
"2000-02-22","0.125184","0.08735863666666664"
"2000-02-23","0.125873","0.08880284666666664"
"2000-02-24","0.124724","0.09031592666666664"
"2000-02-25","0.116935","0.09163793666666664"
"2000-02-28","0.116005","0.09282210333333331"
"2000-02-29","0.122218","0.09409888333333331"
"2000-03-01","0.118764","0.09513803999999998"
"2000-03-02","0.110746","0.09594054999999997"
"2000-03-03","0.112582","0.09681191999999998"
"2000-03-06","0.111662","0.09768323666666665"
"2000-03-07","0.159113","0.1002657333333333"
"2000-03-08","0.16049","0.10291742666666663"
"2000-03-09","0.191693","0.10671605999999996"
"2000-03-10","0.225382","0.11177545666666663"
"2000-03-13","0.285325","0.11890151666666664"
"2000-03-14","0.210464","0.1235555033333333"
"2000-03-15","0.201768","0.1278660433333333"
"2000-03-16","0.179991","0.13138178666666664"
"2000-03-17","0.190775","0.13521872"
"2000-03-20","0.190775","0.13899440666666665"
"2000-03-21","0.181369","0.14261698999999997"
"2000-03-22","0.182516","0.14616330999999996"
"2000-03-23","0.185733","0.14974829999999997"
"2000-03-24","0.178154","0.15255310999999996"
"2000-03-27","0.166222","0.1549069333333333"
"2000-03-28","0.153829","0.1563430333333333"
"2000-03-29","0.143765","0.15758149999999999"
"2000-03-30","0.142846","0.1586286333333333"
"2000-03-31","0.16141","0.1601647"
"2000-04-03","0.14881","0.1608374333333333"
"2000-04-04","0.143305","0.16144146666666664"
"2000-04-05","0.17517","0.16308469999999994"
"2000-04-06","0.183445","0.16504206666666663"
"2000-04-07","0.196049","0.16767919999999997"
"2000-04-10","0.178614","0.16976616666666663"
"2000-04-11","0.168058","0.17129416666666664"
"2000-04-12","0.150625","0.17235619999999996"
"2000-04-13","0.144223","0.1734721"
"2000-04-14","0.131383","0.17409879999999997"
"2000-04-17","0.138266","0.17498559999999996"
"2000-04-18","0.162548","0.17510009999999998"
"2000-04-19","0.154758","0.17490903333333332"
"2000-04-20","0.154069","0.17365489999999997"
"2000-04-24","0.14651","0.17102583333333332"
"2000-04-25","0.162318","0.16692559999999998"
"2000-04-26","0.16072","0.16526746666666667"
"2000-04-27","0.173801","0.16433523333333333"
"2000-04-28","0.170354","0.16401399999999997"
"2000-05-01","0.17586","0.1635168333333333"
"2000-05-02","0.168988","0.16279059999999995"
"2000-05-03","0.166222","0.16228569999999995"
"2000-05-04","0.168288","0.16181143333333328"
"2000-05-05","0.176099","0.16149029999999995"
"2000-05-08","0.169676","0.16120769999999993"
"2000-05-09","0.16713","0.1612379666666666"
"2000-05-10","0.150625","0.16113116666666658"
"2000-05-11","0.157046","0.1615738666666666"
"2000-05-12","0.152452","0.16189406666666661"
"2000-05-15","0.162788","0.16193999999999995"
"2000-05-16","0.179532","0.1629640666666666"
"2000-05-17","0.211154","0.16522569999999995"
"2000-05-18","0.196737","0.16594459999999994"
"2000-05-19","0.19513","0.16633409999999993"
"2000-05-22","0.20771","0.16672279999999992"
"2000-05-23","0.206112","0.16763939999999994"
"2000-05-24","0.203376","0.16881666666666656"
"2000-05-25","0.200631","0.17048353333333324"
"2000-05-26","0.201538","0.17239403333333322"
"2000-05-30","0.210008","0.17501486666666657"
"2000-05-31","0.218034","0.17767379999999994"
"2000-06-01","0.224237","0.17973009999999992"
"2000-06-02","0.251305","0.18294833333333324"
"2000-06-05","0.256786","0.18637223333333325"
"2000-06-06","0.244017","0.1896224666666666"
"2000-06-07","0.233202","0.19198526666666663"
"2000-06-08","0.23503","0.1944622666666666"
"2000-06-09","0.241589","0.1967218666666666"
"2000-06-12","0.23503","0.19887773333333328"
"2000-06-13","0.242569","0.20110136666666661"
"2000-06-14","0.242319","0.20354573333333328"
"2000-06-15","0.248559","0.20629029999999995"
"2000-06-16","0.286212","0.21022109999999997"
"2000-06-19","0.303957","0.2144830333333333"
"2000-06-20","0.299872","0.21882289999999996"
"2000-06-21","0.330417","0.22426579999999993"
"2000-06-22","0.312513","0.2296620666666666"
"2000-06-23","0.283009","0.23386083333333327"
"2000-06-26","0.317057","0.2393476666666666"
"2000-06-27","0.272154","0.2429931999999999"
"2000-06-28","0.2618","0.24573546666666657"
"2000-06-29","0.223997","0.24616356666666658"
"2000-06-30","0.242819","0.24769963333333325"
"2000-07-03","0.233671","0.24898433333333328"
"2000-07-05","0.2084","0.24900733333333328"
"2000-07-06","0.22125","0.2495119333333333"
"2000-07-07","0.222399","0.2501460333333333"
"2000-07-10","0.2339","0.25125499999999995"
"2000-07-11","0.252673","0.25295949999999995"
"2000-07-12","0.259803","0.25461933333333325"
"2000-07-13","0.284397","0.2568314333333333"
"2000-07-14","0.28204","0.2587582"
"2000-07-17","0.279014","0.2596818333333333"
"2000-07-18","0.273473","0.26023806666666666"
"2000-07-19","0.256086","0.2606403666666666"
"2000-07-20","0.262998","0.2616335666666666"
"2000-07-21","0.266413","0.2626796666666666"
"2000-07-24","0.243787","0.26275293333333327"
"2000-07-25","0.23457","0.2627375999999999"
"2000-07-26","0.217115","0.26188913333333325"
"2000-07-27","0.201538","0.26052976666666655"
"2000-07-28","0.206332","0.2591221999999999"
"2000-07-31","0.229306","0.25722533333333325"
"2000-08-01","0.224694","0.25458323333333327"
"2000-08-02","0.229306","0.2522310333333333"
"2000-08-03","0.239383","0.24919656666666662"
"2000-08-04","0.243787","0.24690569999999998"
"2000-08-07","0.262748","0.2462303333333333"
"2000-08-08","0.257036","0.2442296333333333"
"2000-08-09","0.249258","0.24346643333333332"
"2000-08-10","0.252253","0.24314819999999995"
"2000-08-11","0.246263","0.24389039999999998"
"2000-08-14","0.248559","0.2440817333333333"
"2000-08-15","0.272154","0.24536449999999999"
"2000-08-16","0.279014","0.24771829999999997"
"2000-08-17","0.284397","0.24982319999999997"
"2000-08-18","0.294172","0.2522156333333333"
"2000-08-21","0.298763","0.2543777333333333"
"2000-08-22","0.270557","0.25497386666666666"
"2000-08-23","0.286461","0.2558624666666666"
"2000-08-24","0.293953","0.256181"
"2000-08-25","0.286661","0.2563350333333333"
"2000-08-28","0.298065","0.2569700666666666"
"2000-08-29","0.297397","0.2577675333333333"
"2000-08-30","0.299872","0.2592270666666666"
"2000-08-31","0.303287","0.2605700333333333"
"2000-09-01","0.303737","0.2618141666666666"
"2000-09-05","0.304217","0.26382849999999997"
"2000-09-06","0.283258","0.2654514333333333"
"2000-09-07","0.298543","0.2681657"
"2000-09-08","0.280911","0.27081146666666667"
"2000-09-11","0.269427","0.2729146333333334"
"2000-09-12","0.267758","0.2741963666666667"
"2000-09-13","0.26751","0.2756235666666667"
"2000-09-14","0.265065","0.27681553333333336"
"2000-09-15","0.270756","0.27786130000000003"
"2000-09-18","0.25516","0.2782404000000001"
"2000-09-19","0.262998","0.2782487333333334"
"2000-09-20","0.25425","0.27815586666666675"
"2000-09-21","0.265295","0.2786904333333335"
"2000-09-22","0.269857","0.2792772333333335"
"2000-09-25","0.289358","0.28071373333333344"
"2000-09-26","0.296249","0.2823034000000001"
"2000-09-27","0.312513","0.28364870000000003"
"2000-09-28","0.32192","0.2850789000000001"
"2000-09-29","0.312932","0.28603006666666675"
"2000-10-02","0.305314","0.2864014666666667"
"2000-10-03","0.288908","0.2860729666666667"
"2000-10-04","0.285764","0.28657986666666674"
"2000-10-05","0.279014","0.2863316333333334"
"2000-10-06","0.261581","0.2852525666666667"
"2000-10-09","0.26731","0.2846075333333334"
"2000-10-10","0.246932","0.2829031000000001"
"2000-10-11","0.249258","0.2812984666666667"
"2000-10-12","0.239383","0.27928216666666666"
"2000-10-13","0.248788","0.27746553333333335"
"2000-10-16","0.243289","0.27545060000000005"
"2000-10-17","0.225382","0.2728227666666667"
"2000-10-18","0.221939","0.2707788000000001"
"2000-10-19","0.243289","0.2689370000000001"
"2000-10-20","0.265934","0.26843776666666674"
"2000-10-23","0.260033","0.2681246333333334"
"2000-10-24","0.251774","0.2675918333333334"
"2000-10-25","0.229716","0.26633203333333344"
"2000-10-26","0.239592","0.26548293333333345"
"2000-10-27","0.23413","0.26426206666666674"
"2000-10-30","0.217574","0.2630092000000001"
"2000-10-31","0.237565","0.2621614333333334"
"2000-11-01","0.237565","0.2616052666666668"
"2000-11-02","0.25564","0.2612834333333334"
"2000-11-03","0.272154","0.2613600000000001"
"2000-11-06","0.293253","0.2614898333333334"
"2000-11-07","0.273473","0.26073063333333346"
"2000-11-08","0.265295","0.25915670000000013"
"2000-11-09","0.237565","0.2563448666666668"
"2000-11-10","0.224694","0.2534036000000001"
"2000-11-13","0.225612","0.2507468666666668"
"2000-11-14","0.267062","0.2500186666666668"
"2000-11-15","0.263477","0.2492757666666668"
"2000-11-16","0.246932","0.2482063666666668"
"2000-11-17","0.242089","0.24755663333333347"
"2000-11-20","0.223549","0.24609793333333346"
"2000-11-21","0.219194","0.24517333333333344"
"2000-11-22","0.20771","0.2437884000000001"
"2000-11-24","0.219654","0.24313076666666678"
"2000-11-27","0.212303","0.24191460000000012"
"2000-11-28","0.196508","0.24035523333333345"
"2000-11-29","0.184345","0.23898733333333347"
"2000-11-30","0.154758","0.2367479666666668"
"2000-12-01","0.170124","0.23430913333333347"
"2000-12-04","0.172643","0.23119943333333348"
"2000-12-05","0.183895","0.22866150000000016"
"2000-12-06","0.157496","0.22551890000000013"
"2000-12-07","0.154758","0.22302030000000014"
"2000-12-08","0.190085","0.2213700666666668"
"2000-12-11","0.190085","0.21990190000000012"
"2000-12-12","0.184805","0.21880960000000013"
"2000-12-13","0.170574","0.2165765666666668"
"2000-12-14","0.158883","0.21395383333333348"
"2000-12-15","0.143075","0.21020166666666681"
"2000-12-18","0.14765","0.20605153333333345"
"2000-12-19","0.136667","0.20083200000000012"
"2000-12-20","0.121758","0.19577483333333345"
"2000-12-21","0.106611","0.19048536666666677"
"2000-12-22","0.133901","0.1870299000000001"
"2000-12-26","0.128628","0.1838277000000001"
"2000-12-27","0.137127","0.18087820000000007"
"2000-12-28","0.137807","0.17656970000000005"
"2000-12-29","0.125184","0.1719599333333334"
"2001-01-02","0.114411","0.1675425666666667"
"2001-01-03","0.149489","0.16445590000000004"
"2001-01-04","0.166691","0.16256063333333337"
"2001-01-05","0.141698","0.15997743333333336"
"2001-01-08","0.155218","0.15822770000000003"
"2001-01-09","0.158423","0.1561866666666667"
"2001-01-10","0.169437","0.15475780000000003"
"2001-01-11","0.183445","0.1543223666666667"
"2001-01-12","0.179532","0.15416193333333336"
"2001-01-16","0.165533","0.15452110000000002"
"2001-01-17","0.171514","0.15456743333333334"
"2001-01-18","0.204285","0.15562216666666667"
"2001-01-19","0.199014","0.15612613333333333"
"2001-01-22","0.191005","0.1572431"
"2001-01-23","0.210008","0.15908476666666665"
"2001-01-24","0.209328","0.1597262"
"2001-01-25","0.188259","0.15966533333333335"
"2001-01-26","0.19422","0.15997916666666667"
"2001-01-29","0.19513","0.1607977"
"2001-01-30","0.199473","0.1621507"
"2001-01-31","0.197415","0.16396203333333334"
"2001-02-01","0.198324","0.1656511666666667"
"2001-02-02","0.179073","0.16706470000000004"
"2001-02-05","0.178853","0.16896786666666672"
"2001-02-06","0.179752","0.17140590000000003"
"2001-02-07","0.171514","0.1726596666666667"
"2001-02-08","0.170574","0.17405786666666673"
"2001-02-09","0.169437","0.17513486666666675"
"2001-02-12","0.164844","0.17603610000000008"
"2001-02-13","0.169885","0.17752613333333342"
"2001-02-14","0.182276","0.1797883000000001"
"2001-02-15","0.215738","0.1819966000000001"
"2001-02-16","0.227449","0.18402186666666676"
"2001-02-20","0.204744","0.18612340000000008"
"2001-02-21","0.21392","0.18808013333333343"
"2001-02-22","0.223089","0.19023566666666675"
"2001-02-23","0.20771","0.1915114333333334"
"2001-02-26","0.203156","0.19216846666666673"
"2001-02-27","0.190775","0.1925432333333334"
"2001-02-28","0.170814","0.19271926666666675"
"2001-03-01","0.184345","0.19314696666666675"
"2001-03-02","0.166451","0.19188583333333345"
"2001-03-05","0.168058","0.1908539666666668"
"2001-03-06","0.184345","0.19063196666666682"
"2001-03-07","0.199243","0.19027313333333348"
"2001-03-08","0.205882","0.1901582666666668"
"2001-03-09","0.191235","0.1902574666666668"
"2001-03-12","0.184345","0.18992830000000013"
"2001-03-13","0.206332","0.19030170000000013"
"2001-03-14","0.218034","0.19092040000000013"
"2001-03-15","0.228837","0.19196780000000013"
"2001-03-16","0.227909","0.1929539666666668"
"2001-03-19","0.240969","0.1950171666666668"
"2001-03-20","0.218504","0.1963388666666668"
"2001-03-21","0.2348","0.19817380000000015"
"2001-03-22","0.258454","0.20107180000000016"
"2001-03-23","0.256086","0.20392220000000014"
"2001-03-26","0.269857","0.20726953333333348"
"2001-03-27","0.260033","0.21044250000000014"
"2001-03-28","0.260233","0.21345410000000017"
"2001-03-29","0.264115","0.21618206666666684"
"2001-03-30","0.248059","0.2172594333333335"
"2001-04-02","0.237565","0.2175966333333335"
"2001-04-03","0.245613","0.2189589333333335"
"2001-04-04","0.220342","0.21917300000000015"
"2001-04-05","0.240519","0.21975400000000014"
"2001-04-06","0.239592","0.2208167333333335"
"2001-04-09","0.227909","0.2216418333333335"
"2001-04-10","0.249508","0.22359960000000015"
"2001-04-11","0.264335","0.22671696666666682"
"2001-04-12","0.268488","0.22952173333333345"
"2001-04-16","0.2618","0.23270003333333344"
"2001-04-17","0.27465","0.23625310000000013"
"2001-04-18","0.295299","0.23995156666666678"
"2001-04-19","0.320524","0.24399426666666676"
"2001-04-20","0.332286","0.24820773333333343"
"2001-04-23","0.314788","0.2523261666666668"
"2001-04-24","0.292553","0.2559331000000001"
"2001-04-25","0.305784","0.2592481666666668"
"2001-04-26","0.28179","0.2613733666666668"
"2001-04-27","0.301939","0.26381010000000005"
"2001-04-30","0.318186","0.2668193333333334"
"2001-05-01","0.348089","0.2703900000000001"
"2001-05-02","0.339953","0.2744383000000001"
"2001-05-03","0.338653","0.2779000666666668"
"2001-05-04","0.343198","0.28072486666666674"
"2001-05-07","0.358643","0.2841434333333334"
"2001-05-08","0.332745","0.2862397000000001"
"2001-05-09","0.317057","0.2881405000000001"
"2001-05-10","0.306514","0.2896832000000001"
"2001-05-11","0.298543","0.2908308000000001"
"2001-05-14","0.30102","0.29259616666666677"
"2001-05-15","0.312063","0.2950794333333334"
"2001-05-16","0.326691","0.2977820333333334"
"2001-05-17","0.332515","0.30152113333333347"
"2001-05-18","0.329669","0.3044928000000001"
"2001-05-21","0.344567","0.3079919666666668"
"2001-05-22","0.354851","0.3122233666666668"
"2001-05-23","0.351984","0.3156392333333334"
"2001-05-24","0.357207","0.3187349666666668"
"2001-05-25","0.350357","0.3214639333333335"
"2001-05-29","0.336177","0.32394316666666684"
"2001-05-30","0.329669","0.3257771333333335"
"2001-05-31","0.327121","0.32683786666666687"
"2001-06-01","0.345265","0.3276625666666668"
"2001-06-04","0.339733","0.3279108000000002"
"2001-06-05","0.357676","0.3293404000000002"
"2001-06-06","0.359322","0.33156603333333357"
"2001-06-07","0.379785","0.33403273333333355"
"2001-06-08","0.369869","0.3369687000000002"
"2001-06-11","0.358903","0.33886750000000015"
"2001-06-12","0.370996","0.34062783333333346"
